transfer_id,predictor,coefficient,alpha
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Clindamycin,source_internal_diversity,-0.0007985141786785819,1.0
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,domain_auc_svd,-0.000762748404088072,10.0
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,centroid_distance_svd,-0.0015925498130207316,10.0
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,covariance_distance_svd,0.0007138700021741056,10.0
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,source_to_target_nn_distance,-0.001677078765288494,10.0
DRIAMS-A->DRIAMS-C|Staphylococcus aureus|Penicillin,source_internal_diversity,-0.00034301527593323027,10.0
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,domain_auc_svd,-0.007970069060329868,0.01
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,centroid_distance_svd,-0.014514557481230593,0.01
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,covariance_distance_svd,0.007614783064317038,0.01
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,source_to_target_nn_distance,0.008547901569736784,0.01
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,source_internal_diversity,-0.005899083577097611,0.01
