budget_n,held_cluster,predictor,held_value,train_cluster_min,train_cluster_max,train_cluster_mean,train_cluster_sd,held_percentile,z_vs_train_clusters,outside_training_range
30,DRIAMS-A->DRIAMS-C|Klebsiella pneumoniae,source_to_target_nn_distance,11.283856003002096,10.775170906838037,13.182748506404222,11.714809746772872,0.8825879130503117,50.0,-0.4882842121430785,False
30,DRIAMS-A->DRIAMS-C|Klebsiella pneumoniae,source_internal_diversity,8.537282455761114,8.212566459231324,10.475410621878744,8.945059154056219,0.8948206418203563,66.66666666666667,-0.4557077465999834,False
30,DRIAMS-A->DRIAMS-C|Proteus mirabilis,domain_auc_svd,0.9853551912568306,0.9914888444837071,0.9994191285956922,0.993896358679263,0.0028590669079039824,0.0,-2.987396831749565,True
30,DRIAMS-A->DRIAMS-C|Proteus mirabilis,centroid_distance_svd,0.3598484098911285,0.46731471163885935,0.90505336863654,0.6445027611085347,0.17561602951910305,0.0,-1.6208904847518046,True
30,DRIAMS-A->DRIAMS-C|Proteus mirabilis,covariance_distance_svd,0.5053771404032915,0.6564709016942178,0.79987465490877,0.7184332243314123,0.05496815302758876,0.0,-3.8759913184855783,True
30,DRIAMS-A->DRIAMS-C|Proteus mirabilis,source_to_target_nn_distance,11.119237328878516,10.775170906838037,13.182748506404222,11.742246192460135,0.8627056501860109,16.666666666666668,-0.7221569297097916,False
30,DRIAMS-A->DRIAMS-C|Proteus mirabilis,source_internal_diversity,9.592021888201351,8.212566459231324,10.475410621878744,8.769269248649513,0.8444913754895892,83.33333333333333,0.9742581907066277,False
30,DRIAMS-A->DRIAMS-C|Staphylococcus aureus,domain_auc_svd,0.9914888444837071,0.9853551912568306,0.9994191285956922,0.9928740831414502,0.004511240419315148,16.666666666666668,-0.30706380706559333,False
30,DRIAMS-A->DRIAMS-C|Staphylococcus aureus,centroid_distance_svd,0.5535149872303009,0.3598484098911285,0.90505336863654,0.6122249982186726,0.2100967157900919,50.0,-0.27944278313721477,False
30,DRIAMS-A->DRIAMS-C|Staphylococcus aureus,covariance_distance_svd,0.6564709016942178,0.5053771404032915,0.79987465490877,0.6932509307829248,0.10281650379033469,16.666666666666668,-0.3577249539987222,False
30,DRIAMS-A->DRIAMS-C|Staphylococcus aureus,source_to_target_nn_distance,11.206093775827707,10.775170906838037,13.182748506404222,11.727770117968602,0.8741542751893056,33.333333333333336,-0.5967783455934264,False
30,DRIAMS-A->DRIAMS-C|Staphylococcus aureus,source_internal_diversity,8.497927969308876,8.212566459231324,10.475410621878744,8.951618235131592,0.891023828544506,33.333333333333336,-0.5091786002668672,False
30,DRIAMS-B->DRIAMS-C|Staphylococcus aureus,domain_auc_svd,0.9922841958437064,0.9853551912568306,0.9994191285956922,0.9927415245814504,0.004543609558230208,33.333333333333336,-0.10065317714537322,False
30,DRIAMS-B->DRIAMS-C|Staphylococcus aureus,centroid_distance_svd,0.5828742980957031,0.3598484098911285,0.90505336863654,0.6073317797411056,0.2112557171766219,66.66666666666667,-0.11577192784304462,False
30,DRIAMS-B->DRIAMS-C|Staphylococcus aureus,covariance_distance_svd,0.7033335002769913,0.5053771404032915,0.79987465490877,0.6854404976857958,0.10367377913389152,50.0,0.17258946997665775,False
