transfer_id,source,target,species,drug,predicted_delta_prauc_hybrid_random,observed_delta_prauc_hybrid_random,selected_alpha,policy_choice,oracle_choice,prauc_random,prauc_hybrid,prauc_policy,prauc_oracle,auroc_random,auroc_hybrid,auroc_policy,auroc_oracle,brier_random,brier_hybrid,brier_policy,brier_oracle,policy_correct_direction,regret_prauc,budget_n
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,DRIAMS-B,DRIAMS-C,Staphylococcus aureus,Clindamycin,-0.0226410018737949,-0.0003546477656377,0.01,random,random,0.1462534329768609,0.1458987852112231,0.1462534329768609,0.1462534329768609,0.5132190245651784,0.5235588578088578,0.5132190245651784,0.5132190245651784,0.1212503115725463,0.121441319214221,0.1212503115725463,0.1212503115725463,True,0.0,20
DRIAMS-A->DRIAMS-B|Escherichia coli|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-B,Escherichia coli,Amoxicillin-Clavulanic acid,-0.0005569281139575,0.0074040083680383,10.0,random,hybrid,0.5301756555410069,0.5375796639090452,0.5301756555410069,0.5375796639090452,0.638266253869969,0.6470975232198143,0.638266253869969,0.6470975232198143,0.2598423379206136,0.2543247428599262,0.2598423379206136,0.2543247428599262,False,0.0074040083680383,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Amoxicillin-Clavulanic acid,-0.0042477103330649,-0.0092587934710254,10.0,random,random,0.8141081936458637,0.8048494001748384,0.8141081936458637,0.8141081936458637,0.733067100984764,0.7293833937198068,0.733067100984764,0.733067100984764,0.2408844677801166,0.2387164123284048,0.2408844677801166,0.2408844677801166,True,0.0,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Cefepime,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Cefepime,-0.0040367701805837,-0.0104097383480851,10.0,random,random,0.8144815634014642,0.804071825053379,0.8144815634014642,0.8144815634014642,0.7342940263842438,0.7267505667038275,0.7342940263842438,0.7342940263842438,0.237646905301934,0.2424980018983776,0.237646905301934,0.237646905301934,True,0.0,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Ciprofloxacin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Ciprofloxacin,-0.0056085138140654,0.0035453070928681,10.0,random,hybrid,0.9207034138628456,0.9242487209557138,0.9207034138628456,0.9242487209557138,0.9205403579871664,0.92322863897332,0.9205403579871664,0.92322863897332,0.1070222178677532,0.0963824485397808,0.1070222178677532,0.0963824485397808,False,0.003545307092868,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Clindamycin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Clindamycin,-0.0048968770102239,-0.0056942480579651,10.0,random,random,0.6359754431274061,0.6302811950694409,0.6359754431274061,0.6359754431274061,0.6881548596079845,0.690460898669232,0.6881548596079845,0.6881548596079845,0.2277149213204346,0.2233005489919577,0.2277149213204346,0.2277149213204346,True,0.0,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Erythromycin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Erythromycin,-0.0045107327155968,-0.006532636218192,10.0,random,random,0.5666569123463675,0.5601242761281754,0.5666569123463675,0.5666569123463675,0.6392707468580653,0.6368913174026674,0.6392707468580653,0.6392707468580653,0.2532411590294696,0.2532149131758798,0.2532411590294696,0.2532411590294696,True,0.0,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Fusidic acid,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Fusidic acid,-0.0031319335518891,-0.0154085512845679,10.0,random,random,0.6986226375488299,0.6832140862642619,0.6986226375488299,0.6986226375488299,0.743481129026713,0.7354718236096309,0.743481129026713,0.743481129026713,0.2069063451959053,0.2100733512034378,0.2069063451959053,0.2069063451959053,True,0.0,30
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Oxacillin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Oxacillin,-0.0043560006320062,-0.0060313880561688,10.0,random,random,0.8090986841374895,0.8030672960813208,0.8090986841374895,0.8090986841374895,0.7290478702155333,0.7294332334633965,0.7290478702155333,0.7290478702155333,0.2385556121835533,0.2352886072580996,0.2385556121835533,0.2385556121835533,True,0.0,30
DRIAMS-A->DRIAMS-C|Escherichia coli|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-C,Escherichia coli,Amoxicillin-Clavulanic acid,0.0054830598872532,0.0040179269465022,10.0,hybrid,hybrid,0.3363834291849176,0.3404013561314199,0.3404013561314199,0.3404013561314199,0.5728633540372671,0.5775548654244307,0.5775548654244307,0.5775548654244307,0.2022501322872701,0.2017154689183042,0.2017154689183042,0.2017154689183042,True,0.0,30
