rep,strategy,budget_n,selected_pos,selected_pos_rate,auroc,prauc,brier,slope,n,positives,prevalence
11,hybrid,75,8,0.10666666666666667,0.7074438970990695,0.18541778367209882,0.05293688263879391,0.414585350276072,369,21,0.056910569105691054
11,random,100,4,0.04,0.6676245210727969,0.13265552077119683,0.056588873864381516,0.2888220507583411,369,21,0.056910569105691054
11,kennard_stone,100,9,0.09,0.6683087027914614,0.20225707758267839,0.05335009035405118,0.3544928442488494,369,21,0.056910569105691054
11,uncertainty,100,4,0.04,0.6386152162014231,0.14381018791938108,0.05890624808100168,0.26146636236735943,369,21,0.056910569105691054
11,domain_distance,100,5,0.05,0.6700875752599891,0.17065833999790908,0.054819038493559055,0.32943309579619307,369,21,0.056910569105691054
11,hybrid,100,11,0.11,0.6833607006020799,0.1407205471501331,0.05590122326026257,0.34854486621873976,369,21,0.056910569105691054
12,source_only,0,0,0.0,0.7031518624641834,0.20005644126874927,0.05258613776937391,0.3921531712901528,369,20,0.05420054200542006
12,random,10,0,0.0,0.7058739255014327,0.16659355456591893,0.05391553737775433,0.37992763477162095,369,20,0.05420054200542006
12,kennard_stone,10,0,0.0,0.6717765042979943,0.21247340037233275,0.05157909742167639,0.35740572606366644,369,20,0.05420054200542006
12,uncertainty,10,1,0.1,0.6965616045845273,0.18111689457853228,0.054778929812176524,0.373655285584183,369,20,0.05420054200542006
12,domain_distance,10,0,0.0,0.6830945558739255,0.1932543124304513,0.053710910560327466,0.3538985472683012,369,20,0.05420054200542006
12,hybrid,10,2,0.2,0.7005730659025787,0.22366610328261624,0.049605777763212226,0.42105617799389794,369,20,0.05420054200542006
12,random,20,1,0.05,0.6810888252148997,0.1791090796676573,0.05237838146604193,0.3719016657080228,369,20,0.05420054200542006
12,kennard_stone,20,2,0.1,0.6351002865329513,0.16414481814425175,0.05411188843183955,0.2978312929417087,369,20,0.05420054200542006
12,uncertainty,20,1,0.05,0.6689111747851002,0.18642740706618408,0.05593215725501063,0.3377503318615786,369,20,0.05420054200542006
12,domain_distance,20,0,0.0,0.6474212034383954,0.16019248463425165,0.0538378274895319,0.3099468991348375,369,20,0.05420054200542006
12,hybrid,20,4,0.2,0.6736389684813753,0.22703284463995096,0.050189582494541696,0.3714276025145358,369,20,0.05420054200542006
12,random,30,1,0.03333333333333333,0.6535816618911174,0.1769818526103733,0.052488213652796274,0.3286644898440081,369,20,0.05420054200542006
12,kennard_stone,30,3,0.1,0.6987106017191977,0.17845843592752067,0.05161052298582909,0.38603759206702365,369,20,0.05420054200542006
12,uncertainty,30,2,0.06666666666666667,0.6779369627507164,0.15909551065664346,0.05797984256115235,0.3298716376099424,369,20,0.05420054200542006
12,domain_distance,30,1,0.03333333333333333,0.6797994269340973,0.13603753882654318,0.05381183337942713,0.3485521030687342,369,20,0.05420054200542006
12,hybrid,30,5,0.16666666666666666,0.6845272206303725,0.24970378061265608,0.05014591767487081,0.3991983317685624,369,20,0.05420054200542006
12,random,50,3,0.06,0.6800859598853868,0.20347556882276735,0.05010059442619838,0.3781583366663845,369,20,0.05420054200542006
12,kennard_stone,50,3,0.06,0.66432664756447,0.20665007526570345,0.04977618381372323,0.36852422828347187,369,20,0.05420054200542006
12,uncertainty,50,2,0.04,0.6621776504297994,0.1525616374254507,0.05605795110010005,0.31177447372420414,369,20,0.05420054200542006
12,domain_distance,50,3,0.06,0.6958452722063038,0.20914518623464662,0.04917098246660708,0.4213468479176554,369,20,0.05420054200542006
12,hybrid,50,6,0.12,0.6981375358166189,0.22845760645556007,0.048123065376989696,0.4646956226652699,369,20,0.05420054200542006
12,random,75,4,0.05333333333333334,0.6861031518624642,0.2441635866775749,0.047476675968406504,0.43218911336171284,369,20,0.05420054200542006
12,kennard_stone,75,5,0.06666666666666667,0.6766475644699139,0.18128595571886524,0.05037378178575899,0.36698227704163944,369,20,0.05420054200542006
12,uncertainty,75,3,0.04,0.6886819484240687,0.16235161025775685,0.053284847943106874,0.3684752174696588,369,20,0.05420054200542006
12,domain_distance,75,4,0.05333333333333334,0.7181948424068768,0.18405183350411577,0.050787992704491025,0.4266060651941872,369,20,0.05420054200542006
12,hybrid,75,9,0.12,0.7365329512893983,0.27295326053800545,0.04634365971847366,0.5453619742888016,369,20,0.05420054200542006
12,random,100,10,0.1,0.6932664756446991,0.20138569153388028,0.05154313528938792,0.37024062000866215,369,20,0.05420054200542006
12,kennard_stone,100,8,0.08,0.6674785100286533,0.18475631525564087,0.05066165654898485,0.3524483653256729,369,20,0.05420054200542006
12,uncertainty,100,4,0.04,0.7489971346704871,0.19403269442990842,0.05311344396008523,0.4447681565615471,369,20,0.05420054200542006
12,domain_distance,100,4,0.04,0.6478510028653295,0.1479743896808555,0.05167668835240442,0.3152538930703082,369,20,0.05420054200542006
12,hybrid,100,10,0.1,0.6912607449856734,0.24707175411366233,0.04803587767441531,0.4475637231889897,369,20,0.05420054200542006
13,source_only,0,0,0.0,0.7186246418338109,0.163740127307381,0.054162192689669895,0.36548315368283907,369,20,0.05420054200542006
13,random,10,0,0.0,0.701862464183381,0.16773571226242584,0.05329677522469671,0.3498274841899211,369,20,0.05420054200542006
13,kennard_stone,10,1,0.1,0.6819484240687679,0.1525815149476437,0.053322824549675726,0.32467179506191807,369,20,0.05420054200542006
13,uncertainty,10,0,0.0,0.6656160458452722,0.15805117057820223,0.054749118014776756,0.29835748585767574,369,20,0.05420054200542006
13,domain_distance,10,2,0.2,0.7098853868194843,0.23206918689650238,0.05004308643804432,0.40454551013375684,369,20,0.05420054200542006
13,hybrid,10,3,0.3,0.6871060171919771,0.2072156772026837,0.04884782033766648,0.3808631435990647,369,20,0.05420054200542006
13,random,20,0,0.0,0.7305157593123208,0.21610740277896953,0.04851662713684087,0.46168539072545883,369,20,0.05420054200542006
13,kennard_stone,20,1,0.05,0.6765042979942694,0.1627294009371975,0.05074539201081844,0.3067262350351219,369,20,0.05420054200542006
13,uncertainty,20,0,0.0,0.6905444126074498,0.18388387652980462,0.052001594744517224,0.33578379057909385,369,20,0.05420054200542006
13,domain_distance,20,2,0.1,0.7024355300859598,0.240407487700625,0.04875257068356214,0.4092699314317303,369,20,0.05420054200542006
13,hybrid,20,3,0.15,0.7054441260744986,0.23643300874441098,0.04834298142590625,0.42741448855226355,369,20,0.05420054200542006
13,random,30,0,0.0,0.7054441260744986,0.2356049746269339,0.04905276127436854,0.38775908476726656,369,20,0.05420054200542006
13,kennard_stone,30,2,0.06666666666666667,0.7005730659025788,0.21543555226748545,0.04980175914773849,0.3810692210929682,369,20,0.05420054200542006
13,uncertainty,30,0,0.0,0.6782234957020058,0.18490189995540954,0.053756709585374665,0.3023760773436498,369,20,0.05420054200542006
13,domain_distance,30,4,0.13333333333333333,0.7194842406876791,0.1990472685161207,0.05100499690228742,0.41442971479752244,369,20,0.05420054200542006
13,hybrid,30,4,0.13333333333333333,0.7110315186246419,0.23226822901883962,0.04780283000125063,0.468506364744505,369,20,0.05420054200542006
13,random,50,4,0.08,0.7060171919770775,0.20476659535198977,0.04901035878907719,0.38188827949525217,369,20,0.05420054200542006
13,kennard_stone,50,3,0.06,0.7253581661891118,0.20708642448347933,0.04875142197825523,0.42687726675368276,369,20,0.05420054200542006
13,uncertainty,50,1,0.02,0.671489971346705,0.213671405579428,0.053399256361809345,0.3138843761547884,369,20,0.05420054200542006
13,domain_distance,50,5,0.1,0.7179083094555874,0.20526419351162592,0.04979390758889564,0.43181722276468537,369,20,0.05420054200542006
13,hybrid,50,7,0.14,0.7024355300859598,0.2588341020455567,0.04714056787556103,0.46258175133200935,369,20,0.05420054200542006
13,random,75,8,0.10666666666666667,0.7146131805157592,0.19232812056436022,0.05067889572402997,0.3998926356973316,369,20,0.05420054200542006
13,kennard_stone,75,7,0.09333333333333334,0.7726361031518625,0.24612475215159613,0.048531805057795696,0.5587220260560073,369,20,0.05420054200542006
13,uncertainty,75,1,0.013333333333333334,0.6881088825214898,0.20544047620474412,0.05127265337622287,0.33755616177901904,369,20,0.05420054200542006
13,domain_distance,75,6,0.08,0.7007163323782235,0.2513216367049179,0.047740888371153783,0.46008381797956055,369,20,0.05420054200542006
13,hybrid,75,8,0.10666666666666667,0.7474212034383954,0.23687190788674192,0.04919483054713456,0.538439080771191,369,20,0.05420054200542006
13,random,100,6,0.06,0.7212034383954155,0.21121603191432586,0.04953735935632046,0.4753093835678292,369,20,0.05420054200542006
13,kennard_stone,100,7,0.07,0.7501432664756447,0.23086312356370356,0.049204241713184514,0.5129101515140121,369,20,0.05420054200542006
13,uncertainty,100,2,0.02,0.7177650429799426,0.15391753140067602,0.0525053842401256,0.37448365890328084,369,20,0.05420054200542006
13,domain_distance,100,8,0.08,0.7143266475644701,0.16919132814038335,0.051411855557171586,0.4182365291857923,369,20,0.05420054200542006
13,hybrid,100,9,0.09,0.7308022922636104,0.20139654303778448,0.04948602245422477,0.504848888914266,369,20,0.05420054200542006
14,source_only,0,0,0.0,0.774904214559387,0.246428708477725,0.05111675374172862,0.5043621810039878,369,21,0.056910569105691054
14,random,10,0,0.0,0.7586206896551724,0.20559266607142973,0.05272967526090479,0.462274960181108,369,21,0.056910569105691054
14,kennard_stone,10,1,0.1,0.7791461412151067,0.22431987872937936,0.05243089099929313,0.4943913773119551,369,21,0.056910569105691054
14,uncertainty,10,0,0.0,0.756431308155446,0.21134475405009526,0.05234520067971449,0.4455889615488374,369,21,0.056910569105691054
14,domain_distance,10,1,0.1,0.7672413793103448,0.2135842410007277,0.052179332824921626,0.4861550122940872,369,21,0.056910569105691054
14,hybrid,10,2,0.2,0.7609469074986317,0.2602269483193451,0.050233526858557004,0.5059477901023898,369,21,0.056910569105691054
14,random,20,2,0.1,0.7423371647509578,0.23272272816725073,0.050822724402017974,0.4698915572854533,369,21,0.056910569105691054
14,kennard_stone,20,1,0.05,0.7724411603721948,0.20732083644586066,0.05260640830659287,0.5141034289147202,369,21,0.056910569105691054
14,uncertainty,20,1,0.05,0.7383689107827038,0.1926459963484521,0.05477923257541162,0.4264985039902791,369,21,0.056910569105691054
14,domain_distance,20,1,0.05,0.7654625068418172,0.24575644855074114,0.049455123121901604,0.5297841840983188,369,21,0.056910569105691054
14,hybrid,20,2,0.1,0.7939244663382594,0.28109107460510036,0.04796502435764266,0.6024983020334529,369,21,0.056910569105691054
14,random,30,2,0.06666666666666667,0.7868089764641488,0.23543832862992672,0.05079284942886021,0.5271490201453047,369,21,0.056910569105691054
14,kennard_stone,30,2,0.06666666666666667,0.7736726874657909,0.2361573875781704,0.0515750714785225,0.5013211911717892,369,21,0.056910569105691054
14,uncertainty,30,2,0.06666666666666667,0.7710727969348657,0.2163965688039664,0.05118396308608926,0.5246560971910007,369,21,0.056910569105691054
14,domain_distance,30,2,0.06666666666666667,0.7553366174055828,0.22949080958537116,0.050792782595264034,0.4907143657797836,369,21,0.056910569105691054
14,hybrid,30,3,0.1,0.7385057471264367,0.23634266945424204,0.05002528291355009,0.49207935184865237,369,21,0.056910569105691054
14,random,50,5,0.1,0.8108921729611386,0.313379907279385,0.04691457999489125,0.643601491918495,369,21,0.056910569105691054
14,kennard_stone,50,3,0.06,0.734126984126984,0.23015088428401156,0.05136879278041989,0.44941597161928626,369,21,0.056910569105691054
14,uncertainty,50,2,0.04,0.7627257799671593,0.21848833892508782,0.05280717426949408,0.482912096002275,369,21,0.056910569105691054
14,domain_distance,50,4,0.08,0.8056923918992884,0.22402057233535955,0.05141050911490436,0.5781959571893037,369,21,0.056910569105691054
14,hybrid,50,5,0.1,0.791871921182266,0.2706274792648023,0.05183364444625068,0.5405201442426752,369,21,0.056910569105691054
14,random,75,1,0.013333333333333334,0.7635467980295566,0.2252733060579461,0.05359077798268992,0.4704345295292697,369,21,0.056910569105691054
14,kennard_stone,75,6,0.08,0.7783251231527094,0.25377004052291624,0.049534887717545245,0.5690165521902025,369,21,0.056910569105691054
14,uncertainty,75,2,0.02666666666666667,0.7619047619047619,0.21130886661270787,0.05278039045886677,0.4546148436167605,369,21,0.056910569105691054
14,domain_distance,75,5,0.06666666666666667,0.7831143951833608,0.23686635469438394,0.050421406872773515,0.5478860717213846,369,21,0.056910569105691054
14,hybrid,75,6,0.08,0.7513683634373289,0.2619431678459808,0.050248344702063755,0.5290322063044329,369,21,0.056910569105691054
14,random,100,4,0.04,0.7635467980295567,0.25698625770541594,0.04989872751015526,0.4753784907916266,369,21,0.056910569105691054
14,kennard_stone,100,7,0.07,0.7650519978106184,0.24740802818413404,0.05092847028760571,0.5185680927140908,369,21,0.056910569105691054
14,uncertainty,100,4,0.04,0.7931034482758621,0.23526383715594482,0.0540967099442749,0.5016888868010143,369,21,0.056910569105691054
14,domain_distance,100,5,0.05,0.7660098522167488,0.29248124146211024,0.04974993147117763,0.5553426069377442,369,21,0.056910569105691054
14,hybrid,100,7,0.07,0.8035030103995621,0.34167924579114917,0.04851980216903627,0.7130454028554247,369,21,0.056910569105691054
15,source_only,0,0,0.0,0.7160458452722063,0.20462368893121388,0.052511512372645834,0.39858719405282933,369,20,0.05420054200542006
15,random,10,3,0.3,0.6527220630372493,0.13711302054085955,0.05647092328118179,0.27312005570280473,369,20,0.05420054200542006
15,kennard_stone,10,1,0.1,0.6906876790830946,0.15118729277856668,0.05416204947040857,0.3476198192958813,369,20,0.05420054200542006
15,uncertainty,10,1,0.1,0.6800859598853868,0.15626337652269953,0.055533901938376366,0.33169972788709845,369,20,0.05420054200542006
15,domain_distance,10,2,0.2,0.7330945558739255,0.14540020648012336,0.05776931565348925,0.38101176682056176,369,20,0.05420054200542006
15,hybrid,10,1,0.1,0.713323782234957,0.15928660769542036,0.05308094369995894,0.3729686873271329,369,20,0.05420054200542006
15,random,20,1,0.05,0.712893982808023,0.16319730481409409,0.0533775076284774,0.3861170647747172,369,20,0.05420054200542006
15,kennard_stone,20,2,0.1,0.6962750716332379,0.17942136152498098,0.05187275922929091,0.3637330760991917,369,20,0.05420054200542006
15,uncertainty,20,1,0.05,0.7114613180515759,0.1539723902457667,0.05525968848685931,0.38666311257072356,369,20,0.05420054200542006
15,domain_distance,20,2,0.1,0.7444126074498568,0.18900306327662206,0.05183322971153802,0.44957347895215066,369,20,0.05420054200542006
15,hybrid,20,3,0.15,0.7257879656160457,0.15898827595319354,0.053870927125618036,0.3863961635751319,369,20,0.05420054200542006
15,random,30,2,0.06666666666666667,0.6916905444126075,0.17710615416118164,0.051729736315357114,0.3554255913264894,369,20,0.05420054200542006
15,kennard_stone,30,2,0.06666666666666667,0.7131805157593123,0.13446844316182083,0.053924884502876635,0.3753232634018975,369,20,0.05420054200542006
15,uncertainty,30,1,0.03333333333333333,0.689971346704871,0.14415865246882686,0.05634734258823325,0.31230066180215427,369,20,0.05420054200542006
15,domain_distance,30,4,0.13333333333333333,0.7332378223495702,0.1739918199857362,0.05309955123866799,0.406789492445761,369,20,0.05420054200542006
15,hybrid,30,4,0.13333333333333333,0.7326647564469914,0.2257666465505473,0.050097051406870576,0.43571606069887053,369,20,0.05420054200542006
15,random,50,3,0.06,0.7202005730659026,0.15930282677164606,0.05353412409962607,0.358109862491609,369,20,0.05420054200542006
15,kennard_stone,50,3,0.06,0.7328080229226361,0.16084166876353345,0.05242368823149029,0.42611309785025214,369,20,0.05420054200542006
15,uncertainty,50,1,0.02,0.7060171919770774,0.1561396057569994,0.053801056238423864,0.36006891929878926,369,20,0.05420054200542006
15,domain_distance,50,4,0.08,0.7193409742120344,0.18281365485547735,0.05182716783380782,0.4049472663018216,369,20,0.05420054200542006
15,hybrid,50,6,0.12,0.7489971346704871,0.25473434895884023,0.047931831876520815,0.5532506068308929,369,20,0.05420054200542006
15,random,75,4,0.05333333333333334,0.7163323782234957,0.17867598307258228,0.051362128230587605,0.41282930932270845,369,20,0.05420054200542006
15,kennard_stone,75,4,0.05333333333333334,0.7464183381088825,0.19463564290616064,0.05040291435573041,0.4613276637680465,369,20,0.05420054200542006
15,uncertainty,75,2,0.02666666666666667,0.6962750716332379,0.1511295037720903,0.054853155111511745,0.34332384871797306,369,20,0.05420054200542006
15,domain_distance,75,4,0.05333333333333334,0.7017191977077364,0.1932961667873305,0.05042489887823186,0.4031778333103253,369,20,0.05420054200542006
15,hybrid,75,8,0.10666666666666667,0.7263610315186246,0.21790184279212713,0.04898144667376534,0.5043296499776614,369,20,0.05420054200542006
15,random,100,4,0.04,0.7520057306590258,0.18241970376955663,0.05066643830608247,0.4917528994497132,369,20,0.05420054200542006
15,kennard_stone,100,5,0.05,0.706160458452722,0.19040345179841542,0.04971333724991902,0.42285904760165965,369,20,0.05420054200542006
15,uncertainty,100,4,0.04,0.7467048710601718,0.15033896655524542,0.055039361479362246,0.3979513425668714,369,20,0.05420054200542006
15,domain_distance,100,6,0.06,0.7538681948424069,0.2476681389624388,0.048232885398914495,0.5461264663134752,369,20,0.05420054200542006
15,hybrid,100,9,0.09,0.6961318051575931,0.20210001818107204,0.0502979292157063,0.4323992248734055,369,20,0.05420054200542006
16,source_only,0,0,0.0,0.6289398280802293,0.0957008541298352,0.06341269023888953,0.199050955488341,369,20,0.05420054200542006
16,random,10,1,0.1,0.6336676217765043,0.10659752030892207,0.059015969180771094,0.22344508122967144,369,20,0.05420054200542006
16,kennard_stone,10,0,0.0,0.6310888252148996,0.10867301118572564,0.057941561673990866,0.2286333074429681,369,20,0.05420054200542006
16,uncertainty,10,0,0.0,0.6471346704871059,0.11939926819717142,0.059800177701321344,0.24645265786622672,369,20,0.05420054200542006
16,domain_distance,10,0,0.0,0.6560171919770774,0.15810689173589074,0.057427378956624746,0.25976032467228866,369,20,0.05420054200542006
16,hybrid,10,4,0.4,0.6593123209169054,0.12838934328295504,0.05534348055952513,0.2909331305964049,369,20,0.05420054200542006
16,random,20,1,0.05,0.6878223495702006,0.15796870802738133,0.0552056121814191,0.31426154429946,369,20,0.05420054200542006
16,kennard_stone,20,0,0.0,0.629083094555874,0.12075233948161726,0.0548599569920844,0.2428772618655178,369,20,0.05420054200542006
16,uncertainty,20,1,0.05,0.6603151862464183,0.12209172921188138,0.05769425704119736,0.2727014222098383,369,20,0.05420054200542006
16,domain_distance,20,0,0.0,0.6446991404011462,0.11607460355809632,0.05764594306153556,0.2454235492835812,369,20,0.05420054200542006
16,hybrid,20,4,0.2,0.692836676217765,0.14763988574607714,0.053555952318446884,0.3422444702829745,369,20,0.05420054200542006
16,random,30,0,0.0,0.6553008595988539,0.1272408573557909,0.053273975634370835,0.2932965005805389,369,20,0.05420054200542006
16,kennard_stone,30,1,0.03333333333333333,0.6379656160458452,0.10026463655023067,0.05961149272722029,0.22362114343971606,369,20,0.05420054200542006
16,uncertainty,30,1,0.03333333333333333,0.6782234957020057,0.14254141867548034,0.05514421258514572,0.3205980921312936,369,20,0.05420054200542006
16,domain_distance,30,1,0.03333333333333333,0.6184813753581662,0.12428474047519514,0.05468916654007865,0.22844955915947518,369,20,0.05420054200542006
16,hybrid,30,5,0.16666666666666666,0.6616045845272207,0.11763730768074943,0.05682089110485125,0.28975161845968006,369,20,0.05420054200542006
16,random,50,2,0.04,0.6544412607449858,0.14319234662134073,0.05161285092185402,0.3196654178244902,369,20,0.05420054200542006
16,kennard_stone,50,3,0.06,0.6187679083094556,0.14652720682575002,0.054032036887205856,0.23951136054824246,369,20,0.05420054200542006
16,uncertainty,50,1,0.02,0.6091690544412607,0.10134008611749798,0.05945023424294139,0.19540278722843055,369,20,0.05420054200542006
16,domain_distance,50,2,0.04,0.6606017191977077,0.11219068015712017,0.05753242429370545,0.26451713796695214,369,20,0.05420054200542006
16,hybrid,50,7,0.14,0.6541547277936963,0.142206961609171,0.05175628173105072,0.3044748758018097,369,20,0.05420054200542006
16,random,75,2,0.02666666666666667,0.673352435530086,0.13896305989603297,0.05209572544694973,0.3439113125846886,369,20,0.05420054200542006
16,kennard_stone,75,4,0.05333333333333334,0.6521489971346704,0.17014429184082636,0.051665581333666215,0.29936615920799287,369,20,0.05420054200542006
16,uncertainty,75,1,0.013333333333333334,0.660028653295129,0.14154908745725378,0.055651072185184655,0.29069026842134515,369,20,0.05420054200542006
16,domain_distance,75,2,0.02666666666666667,0.6154727793696275,0.10633803434024926,0.0557860759887236,0.21637829600955052,369,20,0.05420054200542006
16,hybrid,75,7,0.09333333333333334,0.6521489971346704,0.14576727619946112,0.05210123557302462,0.3121207972983485,369,20,0.05420054200542006
16,random,100,4,0.04,0.6753581661891117,0.12466503415554317,0.055145492660761464,0.3003745502252257,369,20,0.05420054200542006
16,kennard_stone,100,6,0.06,0.6275071633237822,0.11644967607623326,0.05454198636694684,0.23289872670676065,369,20,0.05420054200542006
16,uncertainty,100,2,0.02,0.678080229226361,0.11412658590320222,0.058765030946536206,0.2625722534725383,369,20,0.05420054200542006
16,domain_distance,100,4,0.04,0.6041547277936963,0.11339397998627271,0.0549933902759664,0.20641906461217185,369,20,0.05420054200542006
16,hybrid,100,7,0.07,0.6446991404011462,0.17166231198520962,0.05114537706716184,0.32367574141512967,369,20,0.05420054200542006
17,source_only,0,0,0.0,0.6111747851002866,0.17026211542397324,0.05724223077114979,0.2204030958860645,369,20,0.05420054200542006
17,random,10,0,0.0,0.6034383954154727,0.15915193814905593,0.054874780702116994,0.20616071835333444,369,20,0.05420054200542006
17,kennard_stone,10,1,0.1,0.6246418338108882,0.16038764500775649,0.051835926546521055,0.26629169839661393,369,20,0.05420054200542006
17,uncertainty,10,0,0.0,0.6140401146131805,0.13788927658273034,0.05611086716507442,0.21093103071345592,369,20,0.05420054200542006
17,domain_distance,10,1,0.1,0.614756446991404,0.1518218116048222,0.05450889752899622,0.21360745645436582,369,20,0.05420054200542006
17,hybrid,10,3,0.3,0.6340974212034384,0.17895882064106863,0.05126950307881403,0.2797526023025187,369,20,0.05420054200542006
17,random,20,1,0.05,0.6373925501432665,0.1636445559797532,0.052700604475818445,0.26507197798267257,369,20,0.05420054200542006
17,kennard_stone,20,2,0.1,0.6101719197707737,0.15761619494716847,0.054565124675115546,0.23436812089187903,369,20,0.05420054200542006
17,uncertainty,20,0,0.0,0.6202005730659026,0.1665272563435751,0.05566002125217573,0.2420509202263575,369,20,0.05420054200542006
17,domain_distance,20,1,0.05,0.6227793696275072,0.1852583902484442,0.05123764053695686,0.27252867175716977,369,20,0.05420054200542006
17,hybrid,20,4,0.2,0.6361031518624641,0.19377404168023973,0.04961698576122779,0.303065454771898,369,20,0.05420054200542006
17,random,30,3,0.1,0.613323782234957,0.147531692660287,0.05299982107715292,0.2320601207948435,369,20,0.05420054200542006
17,kennard_stone,30,2,0.06666666666666667,0.6150429799426934,0.18186894308168977,0.051557200279905846,0.2609305392900067,369,20,0.05420054200542006
17,uncertainty,30,0,0.0,0.587535816618911,0.13444727752076863,0.055040860537303865,0.17018593715622543,369,20,0.05420054200542006
17,domain_distance,30,2,0.06666666666666667,0.5810888252148997,0.15461567699816178,0.05286416501736217,0.1928657074132994,369,20,0.05420054200542006
17,hybrid,30,4,0.13333333333333333,0.6501432664756447,0.24953560789628443,0.04730046344961983,0.3863382355014529,369,20,0.05420054200542006
17,random,50,0,0.0,0.6120343839541547,0.13338996199579187,0.05322025536735576,0.2324466243138495,369,20,0.05420054200542006
17,kennard_stone,50,3,0.06,0.5839541547277937,0.13546921197930048,0.05361575360851514,0.17742485121631066,369,20,0.05420054200542006
17,uncertainty,50,0,0.0,0.6312320916905444,0.15684343140475807,0.054747416158035564,0.22934720139816264,369,20,0.05420054200542006
17,domain_distance,50,2,0.04,0.6179083094555874,0.14845962494238898,0.053044129434166414,0.25194581424506834,369,20,0.05420054200542006
17,hybrid,50,7,0.14,0.6383954154727793,0.19188265396795318,0.04954559649164212,0.3193328855783434,369,20,0.05420054200542006
17,random,75,1,0.013333333333333334,0.6603151862464184,0.15388812367396382,0.05178281474721769,0.30340296347551915,369,20,0.05420054200542006
17,kennard_stone,75,4,0.05333333333333334,0.599570200573066,0.16737943455183954,0.05131818523490404,0.22430722676754955,369,20,0.05420054200542006
17,uncertainty,75,0,0.0,0.5925501432664756,0.1325283894431129,0.05536014919471419,0.1685689170307731,369,20,0.05420054200542006
17,domain_distance,75,3,0.04,0.6097421203438396,0.1586613076233876,0.05227398155131726,0.2334977612237944,369,20,0.05420054200542006
17,hybrid,75,9,0.12,0.6222063037249284,0.17188436625675232,0.05048280806500204,0.29221743289714613,369,20,0.05420054200542006
17,random,100,6,0.06,0.6379656160458453,0.14677382981991227,0.05258644539975744,0.2527589751157277,369,20,0.05420054200542006
17,kennard_stone,100,8,0.08,0.6213467048710601,0.16329909404136536,0.052354131737529085,0.26200910350333556,369,20,0.05420054200542006
17,uncertainty,100,0,0.0,0.6285100286532951,0.15487721658789855,0.052365596948367184,0.2505756411994426,369,20,0.05420054200542006
17,domain_distance,100,4,0.04,0.6060171919770775,0.16012954509472296,0.05072022751425467,0.24965821530113733,369,20,0.05420054200542006
17,hybrid,100,9,0.09,0.6174785100286533,0.21617052238658419,0.0485148332515724,0.31921131769602645,369,20,0.05420054200542006
18,source_only,0,0,0.0,0.6928366762177651,0.26155718831568137,0.05175554085774973,0.391923670457299,369,20,0.05420054200542006
18,random,10,0,0.0,0.6730659025787966,0.24252994976110856,0.047734850340659885,0.3992831667885075,369,20,0.05420054200542006
18,kennard_stone,10,1,0.1,0.6792263610315186,0.24632123314670928,0.0496046242522767,0.3758904331815443,369,20,0.05420054200542006
18,uncertainty,10,1,0.1,0.6926934097421203,0.2575371427334503,0.05058148527214583,0.4203859414957628,369,20,0.05420054200542006
18,domain_distance,10,1,0.1,0.7,0.22743458499369237,0.05040518547462891,0.40011677363988885,369,20,0.05420054200542006
18,hybrid,10,3,0.3,0.6878223495702006,0.2649610194738014,0.04916827607152449,0.3996570188117671,369,20,0.05420054200542006
18,random,20,3,0.15,0.7060171919770774,0.2724063008461474,0.050660456310873375,0.41542595557257256,369,20,0.05420054200542006
18,kennard_stone,20,1,0.05,0.6958452722063038,0.2456501585857664,0.04794902516486689,0.42341876123660666,369,20,0.05420054200542006
18,uncertainty,20,2,0.1,0.7306590257879656,0.24201504030073107,0.051049485563114595,0.45544891439455076,369,20,0.05420054200542006
18,domain_distance,20,1,0.05,0.7007163323782235,0.26207837161356834,0.0485672007775965,0.42394941726536595,369,20,0.05420054200542006
18,hybrid,20,4,0.2,0.684813753581662,0.25867767188882207,0.04706110768822192,0.43798424480431,369,20,0.05420054200542006
18,random,30,4,0.13333333333333333,0.736676217765043,0.31182447003577685,0.045452945306724585,0.500360521292474,369,20,0.05420054200542006
18,kennard_stone,30,3,0.1,0.7193409742120345,0.26582873040883226,0.04825462692915663,0.45217282232024536,369,20,0.05420054200542006
18,uncertainty,30,2,0.06666666666666667,0.7303724928366763,0.24870284907604367,0.05103808766069148,0.4509688977779055,369,20,0.05420054200542006
18,domain_distance,30,4,0.13333333333333333,0.7103151862464183,0.2428992174378046,0.050618360397870966,0.4115530730631271,369,20,0.05420054200542006
18,hybrid,30,4,0.13333333333333333,0.6669054441260746,0.23130678886576206,0.047853865496223884,0.38089151224785023,369,20,0.05420054200542006
18,random,50,1,0.02,0.739971346704871,0.28632177815817533,0.04619898437491404,0.4932091885869202,369,20,0.05420054200542006
18,kennard_stone,50,6,0.12,0.7080229226361031,0.25764632651500546,0.0490921715149873,0.42021826000496687,369,20,0.05420054200542006
18,uncertainty,50,2,0.04,0.7027220630372493,0.2076147771220433,0.051512920912319196,0.39740010196424946,369,20,0.05420054200542006
18,domain_distance,50,4,0.08,0.6560171919770773,0.2639323622446349,0.04903065722877167,0.35854499723825173,369,20,0.05420054200542006
18,hybrid,50,6,0.12,0.6681948424068768,0.2198813772085985,0.04854235493828887,0.3895313214385161,369,20,0.05420054200542006
18,random,75,5,0.06666666666666667,0.7246418338108882,0.3099425670703744,0.04522065562547635,0.509025064948739,369,20,0.05420054200542006
