rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
4,sinkhorn,100,0.5,,0.4710375878990236,0.09529975286566435,-0.051063245074784644,0.98098,0.99998
4,sinkhorn_l1l2,100,0.05,0.1,0.7403500784135175,0.3879656971210508,0.818105065215036,0.98098,0.9987199999999999
4,sinkhorn_l1l2,100,0.05,1.0,0.7406283199271514,0.3764584128106306,0.9859361622971065,0.98098,0.99884
4,sinkhorn_l1l2,100,0.5,0.1,0.7301310264582386,0.40620525834830457,0.8872566966618626,0.98098,0.99908
4,sinkhorn_l1l2,100,0.5,1.0,0.7607122982749026,0.45314832779666214,1.1154087243572908,0.98098,0.9988600000000001
4,svd_none,250,,,0.757221632012951,0.49565053805517406,0.910112816986313,0.989832,0.989832
4,sinkhorn,250,0.05,,0.648682147012698,0.1894142246650462,0.6076508040470073,0.989832,0.9725079999999999
4,sinkhorn,250,0.5,,0.5504123033338392,0.11626275500106845,0.20024618014845064,0.989832,1.0
4,sinkhorn_l1l2,250,0.05,0.1,0.7273486113219001,0.44140469911880387,0.8728378412624205,0.989832,0.998904
4,sinkhorn_l1l2,250,0.05,1.0,0.7214549501694745,0.4157966579892523,0.9656235980299477,0.989832,0.998672
4,sinkhorn_l1l2,250,0.5,0.1,0.7423230636920118,0.43410944423052555,0.8780746242402738,0.989832,0.9985839999999999
4,sinkhorn_l1l2,250,0.5,1.0,0.7331157990590379,0.4545223975433431,1.0028473338350008,0.989832,0.99868
4,svd_none,500,,,0.7912935700915668,0.549155846360225,1.0228967398747988,0.99498,0.99498
4,sinkhorn,500,0.05,,0.6908230889866951,0.2040940616575106,0.7326349815621757,0.99498,0.983438
4,sinkhorn,500,0.5,,0.6153943441088683,0.18046774378023872,0.42600783153877425,0.99498,0.999668
4,sinkhorn_l1l2,500,0.05,0.1,0.7361005716598371,0.44164073326890174,0.8831484030782253,0.99498,0.998792
4,sinkhorn_l1l2,500,0.05,1.0,0.7455607831233874,0.45500040648820667,1.0535220635173215,0.99498,0.9988680000000001
4,sinkhorn_l1l2,500,0.5,0.1,0.7345070066272069,0.40285863439516334,0.8378194393593406,0.99498,0.998888
4,sinkhorn_l1l2,500,0.5,1.0,0.7435119137957201,0.43755420777573306,1.043304709624346,0.99498,0.998868
4,svd_none,1329,,,0.786867000556483,0.5658394316176282,1.0537159033609587,0.9940439999999999,0.9940439999999999
4,sinkhorn,1329,0.05,,0.6881418525825872,0.2142225654381371,0.6882601998884351,0.9940439999999999,0.9890620000000001
4,sinkhorn,1329,0.5,,0.5517023321697779,0.15342358612520485,0.27872271394597903,0.9940439999999999,0.999612
4,sinkhorn_l1l2,1329,0.05,0.1,0.760687003591845,0.46530388921811144,0.988336413102735,0.9940439999999999,0.999368
4,sinkhorn_l1l2,1329,0.05,1.0,0.7768250113826075,0.452477569325961,1.0669196096419091,0.9940439999999999,0.999474
4,sinkhorn_l1l2,1329,0.5,0.1,0.7325593160317702,0.45502783381629125,0.8509114256623875,0.9940439999999999,0.999602
4,sinkhorn_l1l2,1329,0.5,1.0,0.747989072696919,0.4367713945664396,1.0060644323604846,0.9940439999999999,0.9995639999999999
5,raw6000,-1,,,0.7521626954014266,0.4714368397355916,0.673295870411628,,
5,svd_none,100,,,0.7621035058430718,0.40736536605244233,0.8751847797421051,0.9884000000000001,0.9884000000000001
5,sinkhorn,100,0.05,,0.5487934436181515,0.10652016212901314,0.1585824588914824,0.9884000000000001,0.95315
5,sinkhorn,100,0.5,,0.6008246066676785,0.15994046630810876,0.38505488421211365,0.9884000000000001,0.99998
5,sinkhorn_l1l2,100,0.05,0.1,0.7136641877877271,0.3311804743105623,0.5893386189141483,0.9884000000000001,0.9946999999999999
